0.0	11.2	10.4	16.3	7.5	16.0	17.0	9.8	5.2	8.2	3.2	7.3	22.8	11.7	10.9	12.7	14.6	8.5	6.7	10.8
4.7	0.0	4.8	4.7	8.1	2.3	5.5	2.1	3.0	4.5	11.9	6.4	6.7	6.8	6.1	8.5	8.3	3.6	4.8	15.9
8.2	2.2	0.0	4.1	11.3	8.2	7.6	3.8	5.7	4.0	10.2	5.4	5.7	1.8	4.4	4.5	7.1	2.5	2.9	9.9
10.7	2.6	4.4	0.0	10.2	1.2	2.2	5.2	9.9	9.9	17.2	2.9	7.4	12.5	5.9	10.0	5.2	6.1	14.6	10.1
4.4	3.5	5.7	6.7	0.0	7.4	3.4	9.9	3.3	15.2	18.0	11.4	8.7	15.1	13.3	19.5	9.1	10.4	14.5	10.5
6.2	4.0	4.8	1.8	4.0	0.0	2.8	1.8	6.6	4.2	7.0	2.1	3.2	7.3	5.4	7.9	3.2	9.8	8.9	11.6
8.5	2.9	5.3	2.0	6.8	5.0	0.0	3.7	4.7	5.9	10.6	2.3	11.2	13.2	10.2	9.0	4.3	13.7	12.4	10.8
5.3	1.8	5.0	2.1	6.7	4.1	8.3	0.0	4.2	4.8	9.2	2.8	5.1	8.2	2.5	6.5	2.9	5.8	9.3	11.9
2.6	3.7	5.1	7.5	6.9	9.5	10.7	6.2	0.0	4.2	5.4	9.1	8.4	4.8	5.3	9.8	8.5	3.8	9.5	14.1
9.9	8.7	3.6	8.9	11.3	9.7	8.1	7.3	4.9	0.0	5.0	7.9	13.5	1.6	3.0	2.2	5.1	5.3	1.4	8.0
6.3	12.6	6.2	11.6	12.8	9.2	8.5	7.5	12.0	8.0	0.0	18.8	25.3	7.7	11.8	9.9	13.4	6.9	11.4	12.1
7.3	6.0	11.1	1.6	11.7	3.3	5.2	4.3	12.2	4.5	8.0	0.0	3.1	6.5	2.7	15.7	4.2	12.0	7.8	12.4
15.2	7.2	11.3	8.1	8.5	5.2	8.7	9.6	9.6	6.2	11.9	2.9	0.0	13.1	3.8	13.2	3.6	14.8	12.2	12.1
5.8	8.3	2.4	12.6	9.8	5.4	10.3	4.8	7.5	1.3	9.8	14.5	15.2	0.0	4.0	0.9	4.3	2.1	1.3	6.0
11.7	3.1	3.4	4.4	9.3	5.4	7.6	2.8	5.5	3.7	16.1	6.4	7.7	4.9	0.0	4.3	1.3	5.0	4.3	7.1
11.7	7.8	4.5	15.8	16.6	8.3	9.1	4.9	8.9	2.3	8.9	5.8	15.2	0.8	5.7	0.0	7.5	5.5	0.7	2.9
7.9	8.3	7.6	7.2	14.3	6.0	8.3	4.9	10.5	4.1	12.1	2.7	3.4	5.6	0.8	6.7	0.0	8.2	5.3	5.4
7.4	8.9	1.6	5.3	14.6	12.1	15.6	6.0	6.4	4.4	3.0	14.2	9.6	3.4	7.2	4.1	7.4	0.0	2.9	12.8
6.8	8.5	5.4	14.8	7.3	6.9	11.7	6.5	7.8	1.3	6.3	11.1	8.9	2.0	6.8	1.3	7.1	6.1	0.0	7.9
19.3	15.5	8.3	19.4	26.9	12.6	11.4	14.3	11.3	9.3	6.3	15.5	7.7	4.0	13.0	4.2	7.9	8.2	3.2	0.0
