0.0	11.3	9.0	7.1	6.9	9.2	11.1	10.9	4.4	14.8	6.1	15.8	23.8	12.4	14.9	11.3	14.1	8.8	9.6	11.8
10.7	0.0	3.2	4.9	7.0	4.6	6.6	1.4	4.3	6.2	8.6	3.3	10.5	6.6	6.4	10.5	8.5	6.5	10.8	13.8
6.3	2.5	0.0	6.2	14.1	5.5	5.2	3.1	4.0	3.8	6.7	8.7	11.8	3.1	4.7	3.5	3.8	1.6	4.3	6.3
13.1	3.1	8.8	0.0	8.4	1.0	1.5	6.0	8.2	7.6	16.0	3.1	7.6	11.4	7.0	10.1	6.4	7.5	12.6	15.9
7.8	3.9	9.5	7.0	0.0	8.6	5.4	11.0	8.4	11.0	7.6	10.7	13.3	11.0	9.7	11.6	13.9	14.4	7.0	23.1
15.6	3.1	4.7	1.2	11.6	0.0	1.9	4.3	9.3	7.6	6.8	1.7	8.9	4.5	4.5	8.9	6.0	4.2	5.9	9.8
10.1	7.0	6.5	2.2	3.7	5.0	0.0	7.3	4.3	12.5	17.1	6.2	7.5	10.3	7.5	7.1	6.0	6.7	11.1	22.3
5.3	2.0	1.8	2.6	5.0	1.8	3.9	0.0	3.2	4.4	12.7	4.6	9.2	6.2	3.7	5.1	5.7	7.4	6.9	12.7
6.1	2.1	3.4	4.8	7.2	9.7	11.1	3.8	0.0	6.6	5.9	13.2	9.0	9.8	10.4	8.6	10.0	2.3	5.0	8.2
12.5	6.4	4.5	5.7	18.8	4.6	13.9	7.9	8.8	0.0	10.7	6.8	7.3	0.9	4.9	1.8	2.9	5.0	0.6	8.9
5.1	11.4	8.9	15.4	13.1	9.2	20.9	15.4	11.0	8.6	0.0	12.3	18.2	10.0	6.3	6.9	10.2	5.9	5.2	12.2
16.4	7.7	7.8	2.3	13.5	1.7	2.5	3.1	6.1	6.5	14.6	0.0	5.5	11.6	4.0	10.6	3.7	10.9	6.0	16.3
14.2	7.1	9.7	9.1	14.0	8.6	8.7	10.8	9.6	6.5	21.9	2.9	0.0	6.3	3.2	7.5	2.6	17.7	6.2	20.4
8.0	6.9	3.3	10.3	12.5	10.0	13.4	3.8	4.9	1.0	6.2	13.7	13.8	0.0	7.1	1.7	4.0	2.9	0.8	8.5
16.5	2.4	5.2	4.7	14.5	3.6	10.1	3.8	5.2	4.1	14.9	6.7	6.0	3.1	0.0	6.7	0.8	5.2	3.5	7.6
10.0	5.2	4.7	10.1	20.2	12.6	13.7	3.7	8.2	1.5	5.5	6.3	10.0	1.1	8.5	0.0	8.1	4.5	1.3	4.7
6.6	4.3	7.5	6.1	13.4	2.6	10.8	2.6	4.3	4.7	10.2	6.0	3.8	7.7	2.1	9.0	0.0	10.4	3.3	11.5
8.2	5.9	1.3	10.9	10.0	9.0	15.1	3.3	3.3	4.7	7.2	8.1	12.7	2.9	6.0	3.7	4.0	0.0	3.8	11.6
6.8	10.9	2.5	6.5	8.2	4.7	8.5	8.7	8.8	1.2	9.0	7.5	13.4	1.3	4.2	0.7	8.2	5.6	0.0	3.0
7.6	19.1	10.0	22.0	12.1	11.9	18.1	16.8	19.3	4.0	13.6	21.1	17.2	7.4	10.8	5.4	14.8	5.4	5.0	0.0
