0.0	5.3	4.1	13.6	9.1	9.7	7.2	9.2	6.6	11.8	8.8	7.4	10.1	10.0	13.5	11.4	14.0	3.3	10.6	11.5
11.2	0.0	2.7	3.6	5.6	1.6	5.8	1.4	3.0	8.1	8.3	3.7	8.8	3.7	2.9	12.2	5.4	6.6	11.7	15.4
10.8	2.3	0.0	7.8	8.2	9.4	5.9	3.6	4.6	2.6	9.0	10.5	11.4	3.8	6.0	2.8	6.1	2.7	3.1	7.1
11.3	2.2	10.3	0.0	4.4	1.9	1.4	4.0	9.2	7.4	16.3	3.2	6.3	6.8	3.6	6.0	6.9	8.9	13.5	17.5
11.5	6.9	9.7	7.8	0.0	5.5	5.4	11.4	5.1	19.2	18.0	5.5	12.5	8.1	9.5	20.2	13.2	5.4	9.2	19.9
12.4	3.5	6.2	1.5	8.0	0.0	3.4	2.2	5.0	5.3	17.4	3.4	5.3	10.8	6.0	4.8	6.3	10.6	6.4	16.9
15.9	6.1	12.9	2.4	5.4	3.0	0.0	8.7	4.0	13.8	11.9	3.3	7.8	12.7	7.2	9.2	9.1	7.6	18.3	11.4
12.9	2.4	4.5	3.0	11.0	3.5	8.5	0.0	5.6	4.4	6.1	5.6	5.1	8.3	2.1	6.4	4.5	3.1	9.2	16.5
6.7	2.5	5.1	6.4	6.4	7.2	9.4	3.4	0.0	4.4	8.0	8.2	7.1	7.1	9.9	11.7	11.7	3.1	4.1	16.9
13.1	6.4	2.0	7.1	11.8	6.7	13.2	6.8	7.7	0.0	8.4	9.3	13.5	2.0	5.3	1.7	4.3	4.9	0.7	4.1
5.5	14.1	3.7	17.3	10.6	9.8	22.2	14.0	6.8	5.0	0.0	11.9	14.8	5.3	15.0	4.1	16.6	4.8	8.7	10.0
15.5	6.6	6.7	1.2	13.3	2.7	2.6	3.1	9.4	9.7	16.8	0.0	4.0	10.9	5.5	14.6	6.3	8.7	5.9	22.0
15.2	4.9	6.1	9.3	10.5	5.0	11.0	10.0	9.1	7.7	19.8	5.0	0.0	11.3	5.8	12.7	3.2	12.8	14.5	18.9
4.7	8.7	2.1	13.5	9.0	5.9	13.4	6.4	6.0	1.8	9.2	7.0	13.5	0.0	6.4	0.9	6.1	4.0	0.8	5.2
14.7	4.6	4.8	2.8	12.4	3.3	8.2	2.4	7.4	5.0	12.6	2.8	4.1	4.8	0.0	6.8	2.1	3.4	6.4	8.6
6.8	12.3	5.4	12.9	18.7	12.6	16.5	5.0	4.3	1.0	4.5	15.7	13.1	2.1	6.0	0.0	5.9	3.2	0.5	5.4
10.0	3.4	6.7	4.0	13.9	5.0	5.6	3.4	6.8	4.1	17.2	2.4	4.8	6.7	1.1	9.7	0.0	8.3	4.4	7.5
3.7	3.2	1.7	11.7	7.3	6.0	5.5	4.8	3.8	4.0	3.7	7.5	12.8	2.8	8.5	2.9	8.2	0.0	4.2	10.6
10.5	7.1	3.1	9.6	11.7	4.6	8.2	4.5	4.6	0.7	6.7	10.7	10.5	1.6	4.3	0.8	3.8	3.1	0.0	4.9
13.4	17.4	9.7	21.7	16.4	7.7	14.3	9.0	10.7	5.9	13.8	11.5	19.6	9.3	9.9	6.9	5.7	8.7	2.9	0.0
