0.0	5.5	4.9	15.9	9.3	15.0	17.5	6.6	4.7	13.2	5.9	13.6	16.2	9.1	16.0	12.5	18.7	5.4	8.4	9.1
6.2	0.0	2.8	5.0	7.3	3.2	4.6	1.7	4.8	4.2	6.4	6.7	9.8	8.3	4.4	4.6	6.2	8.9	5.8	19.6
7.0	2.6	0.0	10.3	12.3	4.9	13.4	2.6	2.4	2.9	9.8	4.6	12.6	3.3	5.4	5.0	8.5	1.4	4.8	4.9
17.4	3.8	8.8	0.0	7.7	1.6	2.1	6.3	5.4	8.7	20.4	3.0	6.9	9.7	3.2	8.3	3.1	7.7	11.4	9.0
5.5	8.7	13.3	10.9	0.0	11.0	6.8	6.2	5.9	11.0	18.9	4.8	9.3	7.8	7.6	13.3	9.1	11.4	18.6	13.2
14.9	3.7	4.0	0.7	8.4	0.0	4.1	4.4	6.3	4.0	8.2	1.8	6.5	9.6	3.5	9.6	4.3	4.5	8.3	14.5
13.9	3.2	13.9	2.7	3.8	2.1	0.0	6.4	6.1	11.4	9.7	4.9	11.5	16.4	4.0	8.9	5.3	10.2	6.9	10.0
9.6	1.7	4.5	3.3	6.2	3.0	5.6	0.0	2.7	4.1	12.6	7.5	7.1	5.8	2.6	7.0	2.4	7.6	7.7	6.6
3.9	2.5	3.6	6.6	5.2	6.0	8.4	3.9	0.0	4.8	6.9	10.3	7.6	5.9	4.6	10.9	6.6	5.4	9.0	16.6
13.0	5.5	4.5	8.7	12.1	8.4	7.2	7.5	5.5	0.0	9.3	4.7	9.9	1.6	2.0	1.5	2.5	5.0	1.2	4.6
5.4	15.7	5.2	21.3	20.7	15.0	14.7	8.9	4.2	4.6	0.0	23.4	25.2	7.1	6.6	9.2	7.1	7.0	5.8	9.5
14.8	5.9	11.9	2.2	8.9	1.4	6.4	7.1	11.0	8.2	7.9	0.0	2.8	14.5	5.7	7.9	2.4	10.2	9.9	16.0
9.6	5.0	12.2	7.8	13.0	7.9	8.8	6.4	7.4	5.0	17.8	2.4	0.0	15.0	6.6	13.0	5.0	12.3	9.3	7.3
10.4	4.4	1.5	10.7	18.0	5.5	16.1	5.0	7.8	1.1	6.4	10.6	6.6	0.0	5.0	1.1	3.5	3.7	1.9	4.3
9.4	6.7	5.7	7.1	13.7	5.5	10.4	4.1	5.5	4.4	12.5	4.2	5.6	5.5	0.0	6.5	2.1	3.2	3.4	9.3
6.5	9.3	2.7	5.4	13.2	11.5	17.1	6.8	5.7	2.1	4.8	6.2	13.0	1.4	3.3	0.0	10.0	4.6	0.9	4.6
8.5	5.8	7.9	5.9	10.4	3.8	11.6	5.5	6.9	7.3	10.1	4.2	3.6	9.2	1.4	6.0	0.0	5.5	6.0	9.9
5.9	6.5	1.6	5.1	7.8	6.5	10.4	7.0	4.9	4.0	2.7	10.1	6.1	2.9	6.7	2.2	4.3	0.0	4.2	4.8
14.8	11.6	2.4	8.6	15.5	9.5	17.5	4.6	4.8	1.3	7.9	14.2	14.9	1.6	5.8	1.2	8.3	3.4	0.0	5.7
18.2	19.0	6.3	21.3	13.7	7.3	9.9	12.3	8.2	3.4	5.7	19.4	14.2	3.3	7.5	6.7	10.2	4.8	5.4	0.0
