0.0	5.2	3.6	11.8	7.5	5.5	5.4	5.1	2.2	8.4	5.1	4.5	4.7	2.8	2.0	2.9	3.3	7.1	6.4	5.6
4.0	0.0	9.5	5.6	10.9	4.6	5.7	10.2	2.9	5.5	11.4	4.0	9.9	5.0	3.9	10.8	1.3	11.2	2.3	7.5
2.9	4.3	0.0	8.6	15.9	2.8	2.0	4.1	4.8	10.3	4.6	8.3	7.4	2.6	3.3	7.8	6.3	6.8	3.5	12.5
11.5	8.3	16.4	0.0	18.0	15.9	12.2	13.1	5.2	1.9	11.5	5.1	8.8	12.6	12.3	9.0	9.2	10.4	9.7	10.6
13.3	21.7	8.2	8.7	0.0	20.0	11.7	10.4	14.5	15.6	3.3	14.3	3.5	10.1	6.1	6.3	17.8	6.9	8.1	4.2
2.9	11.2	1.9	18.8	15.1	0.0	2.2	4.0	2.9	9.6	8.0	7.1	13.3	2.6	3.7	9.4	9.6	11.3	8.0	8.0
8.8	7.5	3.5	9.8	10.1	1.7	0.0	0.9	4.8	17.7	12.2	6.7	6.0	5.9	3.2	4.6	12.1	4.7	4.8	10.9
4.9	10.1	4.8	21.1	8.0	5.6	2.1	0.0	10.5	10.3	5.0	13.1	11.2	6.3	2.7	8.2	16.5	7.7	11.2	8.7
2.4	1.7	2.9	4.4	15.8	7.6	5.0	10.4	0.0	3.2	4.4	2.8	10.9	4.7	2.2	3.5	3.9	5.8	2.7	9.4
7.0	5.6	9.0	2.5	15.8	6.8	7.6	12.8	3.8	0.0	8.4	1.9	5.6	10.6	5.7	6.6	4.6	17.9	7.2	4.7
5.8	15.6	5.7	8.6	4.7	7.4	4.6	10.3	11.8	4.6	0.0	8.6	3.6	5.2	5.4	3.6	14.6	4.0	7.0	2.9
3.9	3.3	7.0	4.8	9.4	12.9	6.5	13.2	4.0	2.0	6.2	0.0	3.2	3.9	2.8	4.6	2.9	8.2	4.3	5.2
10.0	14.2	8.1	7.4	3.4	11.9	11.8	6.1	7.4	8.8	4.8	5.0	0.0	6.6	9.5	5.2	7.9	8.8	13.4	1.9
3.2	8.1	2.3	11.5	10.4	5.1	4.4	2.5	4.0	10.5	6.9	8.2	9.7	0.0	0.5	3.6	9.2	3.2	8.8	5.1
1.4	6.9	2.7	6.2	10.8	3.8	6.4	6.6	3.1	5.9	4.3	5.0	10.1	0.8	0.0	4.8	5.1	4.9	7.6	8.7
5.6	4.4	4.5	10.3	8.9	8.5	9.4	6.3	7.7	7.1	3.2	4.9	3.0	1.9	4.7	0.0	6.2	7.1	6.5	3.1
5.0	1.2	10.6	5.4	17.9	8.9	5.2	10.3	3.9	4.4	10.5	5.5	6.0	4.2	7.0	10.3	0.0	19.1	1.7	10.2
9.1	13.0	9.9	9.7	3.3	13.2	9.7	5.9	10.3	8.3	4.1	11.5	7.6	4.0	7.5	5.4	6.7	0.0	8.8	9.5
6.4	2.0	3.4	11.2	21.7	9.6	11.7	15.1	3.3	10.8	11.1	4.3	14.8	8.8	7.8	12.6	3.8	19.2	0.0	12.9
9.0	12.6	12.9	10.1	6.3	13.8	15.2	8.5	11.8	5.7	2.9	6.2	1.0	7.3	5.3	2.2	8.8	7.0	15.3	0.0
