0.0	6.1	2.9	4.4	13.9	7.0	4.1	10.1	1.3	6.8	9.9	4.6	5.9	3.4	2.0	4.9	3.5	12.3	3.0	4.9
3.2	0.0	4.8	6.6	21.0	8.1	11.1	9.9	1.9	8.4	14.9	3.4	8.7	3.8	3.7	11.5	1.4	19.2	2.2	10.4
4.0	7.9	0.0	9.6	7.5	2.4	2.4	3.8	6.1	11.8	5.1	5.8	7.2	3.5	2.0	3.1	6.5	6.2	5.7	9.4
6.1	8.5	14.8	0.0	17.9	19.3	13.8	9.7	11.8	1.9	14.6	5.3	6.1	14.2	4.9	5.4	8.8	9.2	10.5	9.7
12.2	20.8	16.6	10.1	0.0	19.4	16.0	14.2	13.2	12.2	3.4	12.8	3.7	9.2	12.0	5.4	16.1	4.7	15.8	4.5
5.0	11.2	1.6	16.2	10.3	0.0	1.7	5.9	8.1	8.5	5.0	11.4	7.6	2.6	5.2	11.7	5.9	5.6	6.1	13.0
5.6	13.6	2.9	12.3	15.5	2.2	0.0	2.7	6.3	7.5	11.7	11.9	7.8	5.6	4.7	8.0	6.1	5.2	13.1	15.5
3.9	6.7	5.3	11.6	12.3	3.9	2.5	0.0	4.7	13.6	8.7	10.4	13.8	2.6	7.0	10.3	11.1	6.7	10.6	13.1
1.1	3.6	6.7	7.9	9.2	6.2	7.1	10.3	0.0	3.3	10.5	5.3	10.9	2.5	4.4	8.9	4.0	12.1	1.8	5.9
6.0	7.1	5.5	2.0	16.1	10.2	17.4	15.7	4.8	0.0	8.0	3.9	9.0	4.9	5.3	6.9	4.5	12.9	8.0	7.3
5.6	13.6	6.8	9.2	2.4	13.8	12.1	8.1	5.1	10.1	0.0	5.9	3.9	7.8	7.9	1.8	6.5	3.7	12.6	4.6
4.1	6.1	3.8	4.5	14.7	11.1	10.6	8.2	4.0	3.8	5.5	0.0	7.4	5.0	6.9	2.4	2.0	9.8	5.3	5.7
8.1	8.8	12.0	5.9	4.9	10.4	9.2	8.9	5.1	8.1	3.9	7.4	0.0	9.7	5.2	5.4	10.1	4.4	12.4	2.1
3.4	6.2	2.0	9.2	9.9	5.9	3.6	5.5	5.3	7.8	2.9	5.7	11.9	0.0	1.1	4.5	9.2	3.4	6.3	7.0
1.9	3.5	2.4	5.4	12.0	4.4	3.7	5.2	1.7	6.4	7.3	6.6	6.3	1.1	0.0	4.2	4.1	5.9	7.3	6.5
5.5	9.9	6.1	8.5	5.0	4.2	10.3	10.3	5.0	4.6	3.9	5.0	6.0	3.7	4.2	0.0	4.6	6.8	10.2	3.4
3.9	1.4	6.1	8.1	11.4	12.1	11.0	11.9	1.8	7.0	11.1	5.2	13.3	4.8	6.6	9.3	0.0	18.4	3.3	11.9
7.1	14.6	5.0	10.4	5.5	8.6	6.8	7.1	10.1	6.5	3.4	7.2	8.3	3.6	6.8	5.9	18.0	0.0	19.3	9.4
4.8	1.4	6.9	12.0	10.8	6.9	8.5	10.2	2.9	5.5	13.7	8.1	7.2	7.9	5.7	6.0	2.7	10.5	0.0	6.7
7.1	5.7	9.3	5.7	6.4	15.2	11.0	9.6	9.8	7.7	3.8	3.1	2.2	6.8	5.9	3.5	5.3	8.2	13.1	0.0
